,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
2913,,,Sammersdorf,04,,Sammersdorf,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,,,Sandl,04,,Sandl,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911,,,Sankt Aegidi,04,,Sankt Aegidi,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,,,Sankt Aegyd am Neuwalde,03,,Sankt Aegyd am Neuwalde,1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,,,Sankt Agatha,04,,Sankt Agatha,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4914,,,Sankt Andrä,07,,Sankt Andrä,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907,,,Sankt Andrä,02,,Sankt Andrä,1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908,,,Sankt Andrä,02,,Sankt Andrä,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905,,,Sankt Andrä am Zicksee,01,,Sankt Andrä am Zicksee,1371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906,,,Sankt Andrä an der Traisen,03,,Sankt Andrä an der Traisen,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2904,,,Sankt Andrä im Lungau,05,,Sankt Andrä im Lungau,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903,,,Sankt Andrä vor dem Hagenthale,03,,Sankt Andrä vor dem Hagenthale,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,,,Sankt Anna am Aigen,06,,Sankt Anna am Aigen,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,,,Sankt Anton im Montafon,08,,Sankt Anton im Montafon,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,,,Sankt Bartholomä,06,,Sankt Bartholomä,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2898,,,Sankt Blasen,06,,Sankt Blasen,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2897,,,Sankt Corona am Wechsel,03,,Sankt Corona am Wechsel,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2896,,,Sankt Dionysen,04,,Sankt Dionysen,3012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895,,,Sankt Erhard,06,,Sankt Erhard,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,,,Sankt Florian,04,,Sankt Florian,3209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894,,,Sankt Gallen,06,,Sankt Gallen,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893,,,Sankt Gallenkirch,08,,Sankt Gallenkirch,1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892,,,Sankt Georgen,02,,Sankt Georgen,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891,,,Sankt Georgen,02,,Sankt Georgen,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890,,,Sankt Georgen am Fillmannsbach,04,,Sankt Georgen am Fillmannsbach,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889,,,Sankt Georgen am Leithagebirge,01,,Sankt Georgen am Leithagebirge,2391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
