,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
62637,,,Plabennec,53,,Plabennec,7585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62636,,,Plachy-Buyon,32,,Plachy-Buyon,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62635,,,Plailly,32,,Plailly,1661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62634,,,Plaimpied-Givaudins,24,,Plaimpied-Givaudins,1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62633,,,Plaine,44,,Plaine,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62631,,,Plaine-Haute,53,,Plaine-Haute,1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62632,,,Plaine-de-Walsch,44,,Plaine-de-Walsch,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62630,,,Plainfaing,44,,Plainfaing,1783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62629,,,Plainoiseau,27,,Plainoiseau,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62628,,,Plaintel,53,,Plaintel,3693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62627,,,Plaisance,76,,Plaisance,1560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62626,,,Plaisance-du-Touch,76,,Plaisance-du-Touch,18501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62625,,,Plaisir,11,,Plaisir,36121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62624,,,Plaissan,76,,Plaissan,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62619,,,Plan-d'Aups-Sainte-Baume,93,,Plan-d'Aups-Sainte-Baume,1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62618,,,Plan-de-Cuques,93,,Plan-de-Cuques,11125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62623,,,Plancher-Bas,27,,Plancher-Bas,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62622,,,Plancher-les-Mines,27,,Plancher-les-Mines,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62621,,,Plancoët,53,,Plancoët,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62620,,,Plancy-l'Abbaye,44,,Plancy-l'Abbaye,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62616,,,Planfoy,84,,Planfoy,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62615,,,Planguenoual,53,,Planguenoual,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62614,,,Plappeville,44,,Plappeville,2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62613,,,Plasnes,28,,Plasnes,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62612,,,Plassac,75,,Plassac,959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62611,,,Plassay,75,,Plassay,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62610,,,Plats,84,,Plats,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62609,,,Plaudren,53,,Plaudren,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62608,,,Plauzat,84,,Plauzat,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
