,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
77494,,,Ashburton,ENG,,Ashburton,3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77493,,,Ashbury,ENG,,Ashbury,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77492,,,Ashby-de-la-Zouch,ENG,,Ashby-de-la-Zouch,12370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77491,,,Ashcott,ENG,,Ashcott,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77490,,,Ashdon,ENG,,Ashdon,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77489,,,Ashford,ENG,,Ashford,62787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77488,,,Ashford,ENG,,Ashford,27382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78184,,,Ashgill,SCT,,Ashgill,1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77487,,,Ashill,ENG,,Ashill,1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77485,,,Ashington,ENG,,Ashington,27670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77486,,,Ashington,ENG,,Ashington,2403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77484,,,Ashleworth,ENG,,Ashleworth,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77482,,,Ashley,ENG,,Ashley,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77483,,,Ashley,ENG,,Ashley,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77481,,,Ashover,ENG,,Ashover,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77480,,,Ashtead,ENG,,Ashtead,13494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77478,,,Ashton Keynes,ENG,,Ashton Keynes,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77479,,,Ashton in Makerfield,ENG,,Ashton in Makerfield,29039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77477,,,Ashton under Hill,ENG,,Ashton under Hill,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77476,,,Ashton-under-Lyne,ENG,,Ashton-under-Lyne,43675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77475,,,Ashurst,ENG,,Ashurst,3185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77474,,,Ashwell,ENG,,Ashwell,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77473,,,Ashwell,ENG,,Ashwell,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
